Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,genres_list,genre_embedding,genre_dim_0,genre_dim_1,genre_dim_2,genre_dim_3,genre_dim_4,genre_dim_5,genre_dim_6,genre_dim_7,genre_dim_8,genre_dim_9,genre_dim_10,genre_dim_11,genre_dim_12,genre_dim_13,genre_dim_14,genre_dim_15,similarity_score,fit_probability,cosine_fitness_score,fitness_score_cosine
4nKTGZzfaY9eoWVqegX6J6,Right Back,Right Back,"Sharam Jey,Andruss,DeWitt Sound",2019-07-26,222720,43,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"g-house,brazilian bass,nu disco,tech house,indie dance,latin house,tribal house",Toolroom Records,0.922,0.922,6,-6.605,1,0.129,0.0559,0.649,0.0751,0.627,124.996,4,"['g-house', 'brazilian bass', 'nu disco', 'tech house', 'indie dance', 'latin house', 'tribal house']","[ 0.41504163  0.23600922  0.24146546  1.79131116  0.96567203  0.1753074
 -0.41750143 -1.84030406  0.02716712 -0.05278505 -1.152471    0.01442721
 -0.48155386  0.04933424 -0.26788269 -0.12936178]",0.41504163,0.23600922,0.24146546,1.79131116,0.96567203,0.1753074,-0.41750143,-1.84030406,0.02716712,-0.05278505,-1.152471,0.01442721,-0.48155386,0.04933424,-0.26788269,-0.12936178,0.883143866,0.76890373,0.6865192728419053,89.0906254008348
6oWmcKVK6atTCoWVYTdSg1,Dreamin (feat. Daya),Dreamin (feat. Daya),"Dom Dolla,Daya",2025-02-07,171526,74,,2025-02-28T05:00:37Z,"house,tech house",Three Six Zero Recordings/Columbia Records,0.775,0.672,6,-7.554,0,0.161,0.0419,4.59e-05,0.1,0.713,134.047,4,"['house', 'tech house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.846006734,0.81889373,0.6856444681506827,89.04266970182393
5CfEfjrCqEbZ07YTIOAq3w,Spritzer,Spritzer,"SLATIN,Brett Hartt",2018-01-16,217741,3,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:21:56Z,"bass house,g-house",IN / ROTATION (Insomniac Records),0.9,0.678,10,-4.478,0,0.304,0.00204,0.0011,0.0475,0.707,123.966,4,"['bass house', 'g-house']","[-0.03855109  0.25440121  0.17245181  1.68237686  1.33746463  0.00355896
 -0.3249172  -1.75546962 -0.26635189 -0.14750254 -1.54205608  0.2235259
 -0.09865078  0.63398176 -0.69778352 -0.39257562]",-0.03855109,0.25440121,0.17245181,1.68237686,1.33746463,0.00355896,-0.3249172,-1.75546962,-0.26635189,-0.14750254,-1.54205608,0.2235259,-0.09865078,0.63398176,-0.69778352,-0.39257562,0.594225817,0.63763624,0.6854116739561504,89.029908215247
6e2uvfP3pRdxsQLFSnbJPO,Dreamin (feat. Daya),Dreamin (feat. Daya),"Dom Dolla,Daya",2025-02-07,171526,66,groovebassment,2025-02-07T15:16:16Z,"house,tech house",Good Fortune Records,0.776,0.667,6,-7.553,0,0.154,0.0398,4.43e-05,0.1,0.734,134.04,4,"['house', 'tech house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.8456358,0.81229246,0.6822647890614097,88.8573999212836
3FHq3UMMPt5qd3dynOxXLa,Lick It - Noizu Remix,Lick It (Remixes II),"Valentino Khan,Noizu",2018-06-08,245760,21,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:21:56Z,"bass house,moombahton,g-house,tech house,house,piano house",Spinnin' Remixes,0.848,0.718,4,-6.652,1,0.124,0.00155,0.0824,0.0261,0.779,124.996,4,"['bass house', 'moombahton', 'g-house', 'tech house', 'house', 'piano house']","[-0.02711569  0.40440301  0.30132225  1.82888405  1.20090738 -0.17645232
 -0.40298749 -1.98612789 -0.10176318  0.01434565 -0.95756246  0.6814806
 -0.26934083  0.07075914 -0.1814464  -0.37758518]",-0.02711569,0.40440301,0.30132225,1.82888405,1.20090738,-0.17645232,-0.40298749,-1.98612789,-0.10176318,0.01434565,-0.95756246,0.6814806,-0.26934083,0.07075914,-0.1814464,-0.37758518,0.738723031,0.68678826,0.6691114587010565,88.1363508024569
62nKcpQbhfOMB8y8PXVBK0,Wait a Minute,Best of Night Bass 2017,"VOLAC,Peazy 616",2017-12-29,270000,0,,2019-04-18T19:19:29Z,"g-house,bass house,tech house,bassline",Night Bass Records,0.913,0.608,0,-5.89,1,0.102,0.0437,0.000276,0.0487,0.331,126.001,4,"['g-house', 'bass house', 'tech house', 'bassline']","[ 0.67048308 -0.01130533  0.31202484  1.96755528  0.89048644  0.19151298
 -0.54505634 -1.74622691 -0.18242374  0.49714467 -0.93724106  0.03443443
 -0.5368285   0.4680378  -0.4972123   0.13015503]",0.67048308,-0.01130533,0.31202484,1.96755528,0.89048644,0.19151298,-0.54505634,-1.74622691,-0.18242374,0.49714467,-0.93724106,0.03443443,-0.5368285,0.4680378,-0.4972123,0.13015503,0.707830086,0.68207425,0.664926582173998,87.90694110547787
0KIrc2e6NZEQOMhKhzf1JE,VSCO Girl,VSCO Girl,Wenzday,2025-01-15,190476,39,,2025-01-24T05:00:51Z,"bass house,g-house",Confession,0.823,0.827,1,-7.123,1,0.105,0.0454,0.233,0.0948,0.413,126.042,4,"['bass house', 'g-house']","[-0.03855109  0.25440121  0.17245181  1.68237686  1.33746463  0.00355896
 -0.3249172  -1.75546962 -0.26635189 -0.14750254 -1.54205608  0.2235259
 -0.09865078  0.63398176 -0.69778352 -0.39257562]",-0.03855109,0.25440121,0.17245181,1.68237686,1.33746463,0.00355896,-0.3249172,-1.75546962,-0.26635189,-0.14750254,-1.54205608,0.2235259,-0.09865078,0.63398176,-0.69778352,-0.39257562,0.685079188,0.6669898,0.639145716793214,86.49366631072053
69bukaKiqhRHuPVA06WlMG,AH LORD,AH LORD,"Marten Hørger,Donkong",2021-05-07,167040,15,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:11:07Z,"bass house,g-house,tech house,future house",Confession,0.879,0.792,4,-5.572,0,0.173,0.0234,0.493,0.128,0.37,124.951,4,"['bass house', 'g-house', 'tech house', 'future house']","[ 0.28790821  0.15552521  0.22718171  1.94121373  1.2456111  -0.00324072
 -0.20416073 -1.80321103 -0.36413307  0.55904263 -0.88238411  0.4408045
 -0.54067494  0.17875604 -0.27910509  0.11565559]",0.28790821,0.15552521,0.22718171,1.94121373,1.2456111,-0.00324072,-0.20416073,-1.80321103,-0.36413307,0.55904263,-0.88238411,0.4408045,-0.54067494,0.17875604,-0.27910509,0.11565559,0.790996547,0.78399664,0.6357399798958013,86.30696807372976
6nSOhDfZOulWp0pnEHFrnn,Burnin',Homework,Daft Punk,1997-01-17,414173,42,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:25Z,"french house,electronic,electro",Daft Life Ltd./ADA France,0.87,0.875,6,-8.501,0,0.205,0.192,0.357,0.0804,0.715,124.298,4,"['french house', 'electronic', 'electro']","[ 0.68088607  0.06134465  0.18269527  1.72139555  0.8129115   0.3238919
 -0.60394674 -1.35304809 -0.30222992  0.32757647 -1.24200666 -0.02384893
 -0.28937115 -0.29564157 -0.29586743 -0.01168442]",0.68088607,0.06134465,0.18269527,1.72139555,0.8129115,0.3238919,-0.60394674,-1.35304809,-0.30222992,0.32757647,-1.24200666,-0.02384893,-0.28937115,-0.29564157,-0.29586743,-0.01168442,0.653521407,0.6030346,0.6319100192024493,86.09701441884351
5OaizvsSInYguBNQCBJMRe,Fuse,Fuse,"Honey & Badger,Hooders",2021-12-03,274285,17,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:13:27Z,"bass house,g-house,tech house,electro house",Divided Souls,0.871,0.92,11,-5.193,0,0.161,0.00542,0.176,0.0388,0.613,126.026,4,"['bass house', 'g-house', 'tech house', 'electro house']","[ 0.56118536  0.16749799  0.0790311   1.93560055  1.10106474  0.10196671
 -0.29371586 -1.67104219 -0.25914585  0.67942518 -0.93435652  0.34685018
 -0.54982173  0.03995226 -0.30947858  0.12017968]",0.56118536,0.16749799,0.0790311,1.93560055,1.10106474,0.10196671,-0.29371586,-1.67104219,-0.25914585,0.67942518,-0.93435652,0.34685018,-0.54982173,0.03995226,-0.30947858,0.12017968,0.78412406,0.7257533,0.6288165955121835,85.92743680124282
4Nm8xafLTXLLS1MtRJKxQo,Do It To It,Do It To It (Tiësto Remix),"ACRAZE,Cherish",2022-02-25,157890,23,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,tech house,Thrive Music,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.743032865,0.77060854,0.6238875428035038,85.65723229676564
5e3NwBC0E6xjX9c1Uc8RHy,COLLECT THE COMMAS,COLLECT THE COMMAS,PAWSA,2024-10-04,221339,60,,2024-12-13T05:00:15Z,"tech house,house",CircoLoco Records,0.847,0.576,7,-9.065,1,0.172,0.221,3.26e-05,0.339,0.772,131.022,4,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.711087733,0.7166537,0.6208160877905795,85.48885897457949
2GpJEGFtU36JV6KlqNf6o0,Turn Off The Lights - Cloonee Remix,Turn Off The Lights (Cloonee Remix),"Chris Lake,Alexis Roberts,Cloonee",2022-01-21,198754,42,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,house,bass house,latin house,techno",Black Book Records,0.9,0.406,11,-6.981,0,0.14,0.0549,0.0387,0.123,0.199,128.007,4,"['tech house', 'house', 'bass house', 'latin house', 'techno']","[ 0.59602141  0.72678651  0.26888222  1.96153769  0.91132041  0.05507956
 -0.6939179  -2.05834975  0.07837877 -0.06851756 -0.99288919  0.0786346
 -0.45594646 -0.00925583 -0.442424   -0.42199445]",0.59602141,0.72678651,0.26888222,1.96153769,0.91132041,0.05507956,-0.6939179,-2.05834975,0.07837877,-0.06851756,-0.99288919,0.0786346,-0.45594646,-0.00925583,-0.442424,-0.42199445,0.649026904,0.6731684,0.6183851948528644,85.35560046417326
2VyvDGdcVY04cNYou9MFVX,Dirty Cash (Money Talks),Dirty Cash (Money Talks),"PAWSA,The Adventures Of Stevie V",2024-11-15,221448,82,,2024-12-13T05:00:15Z,"tech house,house",Altra Moda Music,0.783,0.473,0,-6.493,1,0.167,0.0693,3.4e-05,0.149,0.539,131.89,4,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.750153321,0.74346566,0.6166494718819123,85.26045030186118
15z2xOc2TLj1ljQK1Bo5S6,Rain,Rain,"PARISI,Clementine Douglas",2024-11-15,186997,56,,2025-03-07T05:00:26Z,melodic techno,FFRR,0.831,0.683,7,-6.655,0,0.0775,0.0986,0.114,0.224,0.615,128.991,4,['melodic techno'],"[ 1.09209454  0.34694254  0.45315874  1.81412101  1.0043993   0.56429917
 -0.05062379 -2.52160168  0.55397993 -0.32086748 -0.88452715 -0.67855686
 -1.23411238  0.20582615  0.16277811  0.71862036]",1.09209454,0.34694254,0.45315874,1.81412101,1.0043993,0.56429917,-0.05062379,-2.52160168,0.55397993,-0.32086748,-0.88452715,-0.67855686,-1.23411238,0.20582615,0.16277811,0.71862036,0.734286721,0.7159275,0.6092667780594754,84.85574026041944
0cWGWGVduEGJn26oDylLLz,Cramik,Cramik,Honey & Badger,2020-11-19,237342,2,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:02Z,"bass house,g-house,tech house",Do Not Duplicate Recordings,0.965,0.951,6,-5.924,1,0.299,0.0453,0.0668,0.357,0.38,126.055,4,"['bass house', 'g-house', 'tech house']","[ 0.34711742  0.33855414  0.33456293  1.91476758  1.1840179   0.17653075
 -0.27779277 -1.97626261 -0.15947149  0.19358468 -1.19763331 -0.0110912
 -0.46346833  0.54025978 -0.47743273  0.24562494]",0.34711742,0.33855414,0.33456293,1.91476758,1.1840179,0.17653075,-0.27779277,-1.97626261,-0.15947149,0.19358468,-1.19763331,-0.0110912,-0.46346833,0.54025978,-0.47743273,0.24562494,0.692267366,0.7408673,0.6085122311996275,84.81437694531206
5BopcaE9qKiH9u0B3BnVEg,Dance With You,Dance With You,InntRaw,2024-05-10,342346,24,12179883790,2025-01-28T20:40:15Z,tech house,SLPLSS,0.836,0.703,7,-7.089,1,0.0455,0.0638,0.413,0.1,0.638,129.998,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.755383344,0.778063,0.605639879480644,84.65691821667129
5fhIrC32KM91BM9z4OVMnh,Drip Feed,Drip Feed,"Black Caviar,Rion S,DOMENICO,Prince Street Bodega",2023-08-25,181951,25,,2023-08-25T04:01:00Z,"funky house,tech house",Independent,0.934,0.733,2,-5.545,1,0.0534,0.0523,0.00411,0.0912,0.902,122.966,4,"['funky house', 'tech house']","[ 1.17074591  0.46022584  0.63307491  2.23279536  0.93713111  0.52248645
 -0.15069603 -2.58091402  0.30666673  0.42485348 -0.64783365 -0.56412137
 -1.24509084  0.30536121  0.02480288  1.20940802]",1.17074591,0.46022584,0.63307491,2.23279536,0.93713111,0.52248645,-0.15069603,-2.58091402,0.30666673,0.42485348,-0.64783365,-0.56412137,-1.24509084,0.30536121,0.02480288,1.20940802,0.781952781,0.8003843,0.5950597813859128,84.07693047217576
3zDWCrH7ZL9Dz4kyPRoEas,You Know,You Know,"Panfil & Rubh,Wayne Le,Resonomics",2023-08-11,183478,7,12179883790,2025-01-28T20:29:13Z,tech house,Hot Fuss,0.848,0.862,11,-6.605,0,0.0861,0.00808,0.438,0.128,0.889,127.964,4,['tech house'],"[ 1.11845446  0.50686002  0.65878516  2.37954903  0.87712443  0.52247435
 -0.18354392 -2.41784859  0.05428933  0.87575912 -0.50878775 -0.4803254
 -1.19310343  0.35281581 -0.03673114  1.52202606]",1.11845446,0.50686002,0.65878516,2.37954903,0.87712443,0.52247435,-0.18354392,-2.41784859,0.05428933,0.87575912,-0.50878775,-0.4803254,-1.19310343,0.35281581,-0.03673114,1.52202606,0.775575516,0.7768026,0.5934755514017298,83.99008496591848
0cOySCeNqmK9mimIAzSkzv,Asap,Asap,Facu Baez,2024-01-26,199069,37,,2024-02-23T05:00:00Z,"latin house,tech house",Somethin' Light,0.865,0.58,10,-7.672,0,0.112,0.12,0.852,0.102,0.457,128.995,4,"['latin house', 'tech house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.696270597,0.7271141,0.5933657864701025,83.98406778965519
4fsbLBZ2J6fCuNKJdq2lje,Take It Off,Take It Off,"FISHER,Aatig",2023-06-09,194604,56,groovebassment,2023-06-08T18:39:00Z,"tech house,house,techno",etcetc,0.883,0.706,1,-6.609,1,0.201,0.000509,0.265,0.363,0.595,127.015,4,"['tech house', 'house', 'techno']","[ 0.2584758   0.75303075  0.3751219   1.9052192   0.96638892 -0.03758453
 -0.41042576 -2.3424135   0.20513024 -0.37694701 -0.94746745  0.33219565
 -0.52267726 -0.16203091 -0.00631083 -0.23719742]",0.2584758,0.75303075,0.3751219,1.9052192,0.96638892,-0.03758453,-0.41042576,-2.3424135,0.20513024,-0.37694701,-0.94746745,0.33219565,-0.52267726,-0.16203091,-0.00631083,-0.23719742,0.755708998,0.7563485,0.5892956429483077,83.76094761252237
7zp9FOU4cjFdGN1zdWTvcB,TAKE IT OFF,TAKE IT OFF,"FISHER,Aatig",2023-06-23,194604,68,,2024-12-13T05:00:15Z,"tech house,house,techno",Big Beat Records/Atlantic,0.884,0.707,1,-6.607,1,0.202,0.000502,0.258,0.363,0.582,127.013,4,"['tech house', 'house', 'techno']","[ 0.2584758   0.75303075  0.3751219   1.9052192   0.96638892 -0.03758453
 -0.41042576 -2.3424135   0.20513024 -0.37694701 -0.94746745  0.33219565
 -0.52267726 -0.16203091 -0.00631083 -0.23719742]",0.2584758,0.75303075,0.3751219,1.9052192,0.96638892,-0.03758453,-0.41042576,-2.3424135,0.20513024,-0.37694701,-0.94746745,0.33219565,-0.52267726,-0.16203091,-0.00631083,-0.23719742,0.754026116,0.7568911,0.5891144386190627,83.75101421783448
5ECEMutDIhmSKM6MkJuVc3,No Boys Allowed - OG House Mix,Locomotiva Ibiza 2099 II,"Mochakk,Tommy Genesis",2024-09-06,352500,52,,2025-03-07T05:00:26Z,"tech house,house",CircoLoco Records,0.876,0.577,4,-7.442,0,0.112,0.00364,0.683,0.0718,0.43,128.008,4,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.870342409,0.81366336,0.5880733506205601,83.69394307589737
632paTWO6lWhhkpSPvlKiG,Backfire,Backfire,"Shermanology,Jay Colin",2022-01-14,199384,28,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:09:16Z,"tech house,house",D'EAUPE,0.829,0.631,11,-9.682,0,0.1,0.00316,0.0329,0.0884,0.539,129.979,4,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.839431423,0.8007219,0.5872828395085654,83.65060824546958
0BaT8fXJLmR5gVSyJnjANj,Lifting,Lifting,Matroda,2021-10-15,171840,31,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:26:02Z,"bass house,tech house,g-house,house,electro house",Insomniac Records,0.906,0.934,1,-4.356,0,0.0955,0.117,0.0653,0.0508,0.905,124.981,4,"['bass house', 'tech house', 'g-house', 'house', 'electro house']","[ 0.4249233   0.40154054  0.04616475  1.87364745  1.13030698  0.03211882
 -0.41664085 -1.75312465 -0.24549485  0.41795612 -1.00466097  0.51349847
 -0.32871426 -0.00891814 -0.33638977 -0.19652102]",0.4249233,0.40154054,0.04616475,1.87364745,1.13030698,0.03211882,-0.41664085,-1.75312465,-0.24549485,0.41795612,-1.00466097,0.51349847,-0.32871426,-0.00891814,-0.33638977,-0.19652102,0.73996355,0.7748301,0.5869177496380902,83.6305944754063
7qwRFtpgRy12oBm5Uoo3k8,Sex Bomb,Sex Bomb,"KAIT,Penn Brothers",2023-02-10,164196,31,groovebassment,2023-02-09T18:12:38Z,"tech house,latin house",Groove Bassment,0.832,0.88,6,-5.794,1,0.215,0.0202,0.000163,0.2,0.775,125.008,4,"['tech house', 'latin house']","[ 1.41795582  0.19403835  0.38280379  2.3450582   0.67032355  0.53310269
 -0.64570755 -1.80226076 -0.16206301  0.92360485 -0.78617543 -0.68913367
 -0.94585219  0.34686351 -0.53908021  0.61068031]",1.41795582,0.19403835,0.38280379,2.3450582,0.67032355,0.53310269,-0.64570755,-1.80226076,-0.16206301,0.92360485,-0.78617543,-0.68913367,-0.94585219,0.34686351,-0.53908021,0.61068031,0.690324456,0.7459962,0.5847051974775197,83.50930513331342
4HB7ECLzrbgapiZyLlFbxz,Never Walk Alone,Never Walk Alone,"BLOND:ISH,Stevie Appleton",2024-08-02,188360,70,,2024-12-13T05:00:15Z,"afro house,latin house",Insomniac Records,0.853,0.594,6,-6.823,0,0.0371,0.052,0.134,0.0469,0.83,129.995,4,"['afro house', 'latin house']","[ 0.51763982  0.09849589  0.32948824  2.12984747  0.59614399 -0.14277098
 -0.74581596 -1.90162516  0.2048611  -0.21745211 -0.99902257 -0.06922811
 -0.75865051 -0.33297226 -0.32060903 -0.66625932]",0.51763982,0.09849589,0.32948824,2.12984747,0.59614399,-0.14277098,-0.74581596,-1.90162516,0.2048611,-0.21745211,-0.99902257,-0.06922811,-0.75865051,-0.33297226,-0.32060903,-0.66625932,0.681234415,0.6789846,0.5829258152940946,83.41176162758032
4ZK4XFyHubER5viX2KrfgP,Keepmastik - VIP,Keepmastik (VIP),Phlegmatic Dogs,2018-04-02,282361,18,21focq27ocnh36hhvz3btzlwy,2025-03-13T00:21:57Z,"bass house,g-house,bassline",Night Bass Records,0.922,0.701,2,-4.578,1,0.194,0.0126,0.918,0.09,0.515,124.006,4,"['bass house', 'g-house', 'bassline']","[ 0.52115929 -0.18402712  0.19643807  1.83022404  0.89494045  0.08119252
 -0.66556048 -1.52235301 -0.26132809  0.37093985 -1.08005882  0.20602104
 -0.31807019  0.50644513 -0.65070603 -0.33380198]",0.52115929,-0.18402712,0.19643807,1.83022404,0.89494045,0.08119252,-0.66556048,-1.52235301,-0.26132809,0.37093985,-1.08005882,0.20602104,-0.31807019,0.50644513,-0.65070603,-0.33380198,0.654715234,0.608917,0.58090288864939,83.3008673190931
3DqOJ2BoddzZpNdty3okJH,RIZZ,RIZZ,AYYBO,2023-11-15,200787,68,12179883790,2025-01-28T20:30:02Z,"tech house,house",GDB RECORDS,0.855,0.839,7,-5.733,1,0.153,0.0736,0.426,0.32,0.729,127.044,4,"['tech house', 'house']","[ 0.49916475  0.92228538  0.28674226  2.00269204  1.06220019  0.13760081
 -0.54594237 -2.24965155 -0.06830075  0.12391949 -0.89733326  0.34988311
 -0.31869391  0.07420804 -0.24038284  0.02935112]",0.49916475,0.92228538,0.28674226,2.00269204,1.06220019,0.13760081,-0.54594237,-2.24965155,-0.06830075,0.12391949,-0.89733326,0.34988311,-0.31869391,0.07420804,-0.24038284,0.02935112,0.881882436,0.8196249,0.5786401966861623,83.17682937573092
6rnKUsfpnb7hN7IfMpuzLP,Bumper,Bumper,"Supafly,Dave Winnel,DawgSide",2025-02-28,136499,33,,2025-02-28T05:00:48Z,"tech house,future house",TMRW Music,0.785,0.907,4,-6.194,1,0.191,0.0339,0.00154,0.191,0.663,132.022,4,"['tech house', 'future house']","[ 0.6143675   0.05664921  0.28191162  2.20005059  1.15375757 -0.0100404
 -0.08340426 -1.85095245 -0.46191425  1.26558781 -0.22271214  0.65808311
 -0.9826991  -0.27646968  0.13957334  0.62388679]",0.6143675,0.05664921,0.28191162,2.20005059,1.15375757,-0.0100404,-0.08340426,-1.85095245,-0.46191425,1.26558781,-0.22271214,0.65808311,-0.9826991,-0.27646968,0.13957334,0.62388679,0.532649345,0.6582676,0.5749746592248647,82.97588919677355
